cv_rmse,test_source_rmse,test_target_rmse,genetic_importance,geographic_importance,syntactic_importance,inventory_importance,phonological_importance,featural_importance,train_word_vocab_size_importance,test_word_vocab_size_importance,avg_train_sentence_length_importance,avg_test_sentence_length_importance,train_test_word_overlap_importance,ttr_train_importance,ttr_test_importance,train_test_ttr_distance_importance,learning_rate,num_leaves,cv_rmse_se,test_source_rmse_se,test_target_rmse_se,lang,nlperf_only,dataset_features,lang_features,with_smollm_135m,with_smollm_360m,with_bloomz_560m,with_bloomz_1b
5.489816784500013,5.040997588102226,5.211529081796814,56.0,146.0,241.0,290.0,145.0,48.0,197.0,230.0,326.0,394.0,243.0,231.0,263.0,255.0,0.1,32.0,0.035295397762478,0.0,0.0,de-DE,True,False,False,False,False,False,False
5.299828083620681,22.106962849826026,5.942040233150713,53.0,164.0,219.0,296.0,146.0,59.0,189.0,203.0,338.0,411.0,289.0,242.0,245.0,242.0,0.1,32.0,0.0430149323197429,0.0,0.0,ur-PK,True,False,False,False,False,False,False
5.466799815331395,5.017428387000365,9.492360565216943,62.0,154.0,259.0,291.0,152.0,50.0,166.0,221.0,353.0,400.0,265.0,205.0,251.0,253.0,0.1,32.0,0.0236049708896305,0.0,0.0,sq-AL,True,False,False,False,False,False,False
5.104801718831592,38.9054245708249,21.29479138583771,46.0,149.0,241.0,255.0,143.0,61.0,200.0,230.0,317.0,409.0,272.0,212.0,265.0,230.0,0.1,32.0,0.0367553855213818,0.0,0.0,hi-IN,True,False,False,False,False,False,False
5.475763467596596,3.5811442159880835,3.660539388549382,66.0,141.0,225.0,270.0,143.0,66.0,181.0,226.0,338.0,407.0,273.0,252.0,240.0,254.0,0.1,32.0,0.0349032080175901,0.0,0.0,hu-HU,True,False,False,False,False,False,False
5.477164327494618,6.008283442461637,10.681155058543812,57.0,132.0,229.0,292.0,146.0,56.0,177.0,222.0,336.0,395.0,279.0,232.0,234.0,303.0,0.1,32.0,0.0204249534859428,0.0,0.0,vi-VN,True,False,False,False,False,False,False
5.517002493868203,3.219218690777877,4.425927087024008,51.0,144.0,235.0,288.0,136.0,53.0,193.0,221.0,337.0,376.0,270.0,228.0,292.0,226.0,0.1,32.0,0.0540457558645166,0.0,0.0,es-ES,True,False,False,False,False,False,False
5.454701492876217,5.41346581090935,6.881840521817667,63.0,142.0,243.0,278.0,162.0,58.0,179.0,234.0,369.0,398.0,269.0,246.0,237.0,211.0,0.1,32.0,0.039169057808853,0.0,0.0,lv-LV,True,False,False,False,False,False,False
5.394844098863822,6.342382845962966,7.044988784794485,56.0,152.0,232.0,264.0,166.0,60.0,171.0,242.0,332.0,410.0,265.0,230.0,237.0,272.0,0.1,32.0,0.0416735225439273,0.0,8.881784197001252e-16,el-GR,True,False,False,False,False,False,False
5.4803658075626895,12.697793040848069,6.821917474397663,62.0,129.0,246.0,318.0,121.0,63.0,169.0,230.0,335.0,397.0,248.0,243.0,249.0,268.0,0.1,32.0,0.0431077506115842,0.0,8.881784197001252e-16,kn-IN,True,False,False,False,False,False,False
5.406319906330749,21.041741675390323,8.599709006709368,56.0,142.0,221.0,285.0,137.0,53.0,158.0,235.0,332.0,441.0,276.0,253.0,241.0,250.0,0.1,32.0,0.0677376233984135,0.0,0.0,ko-KR,True,False,False,False,False,False,False
5.333536872345112,12.6746786534016,10.011096098676882,58.0,139.0,250.0,269.0,139.0,62.0,180.0,231.0,371.0,382.0,248.0,237.0,251.0,251.0,0.1,32.0,0.0225732355284597,0.0,0.0,bn-BD,True,False,False,False,False,False,False
5.392842072062875,30.9064286494608,7.931527691025826,62.0,160.0,245.0,313.0,133.0,60.0,177.0,223.0,356.0,418.0,265.0,176.0,221.0,252.0,0.1,32.0,0.0465991775326099,0.0,0.0,hy-AM,True,False,False,False,False,False,False
5.469266165001021,27.91464318155976,18.09684461539232,63.0,138.0,264.0,278.0,151.0,45.0,182.0,263.0,377.0,395.0,261.0,218.0,232.0,204.0,0.1,32.0,0.0508903431971546,0.0,0.0,he-IL,True,False,False,False,False,False,False
5.371872565024288,31.44335745786544,7.473501766192312,56.0,120.0,228.0,295.0,153.0,65.0,148.0,242.0,369.0,430.0,250.0,236.0,241.0,237.0,0.1,32.0,0.0254764728025056,3.552713678800501e-15,0.0,ka-GE,True,False,False,False,False,False,False
5.522529287894519,3.710099787305297,4.301143353686205,69.0,136.0,228.0,271.0,149.0,79.0,166.0,218.0,349.0,407.0,264.0,223.0,233.0,281.0,0.1,32.0,0.0280113134202523,4.440892098500626e-16,0.0,da-DK,True,False,False,False,False,False,False
5.342557390351995,30.676623504377996,11.133723539835366,57.0,141.0,232.0,265.0,131.0,59.0,188.0,249.0,360.0,410.0,267.0,230.0,254.0,242.0,0.1,32.0,0.0304602348509733,3.552713678800501e-15,0.0,km-KH,True,False,False,False,False,False,False
5.477532933424337,11.444938279569168,20.350473689826323,64.0,157.0,247.0,254.0,144.0,65.0,165.0,237.0,324.0,399.0,273.0,215.0,236.0,281.0,0.1,32.0,0.032803307592869,0.0,0.0,ru-RU,True,False,False,False,False,False,False
5.330077084209096,39.22096929886592,12.351196105229416,62.0,117.0,255.0,258.0,157.0,54.0,173.0,235.0,379.0,392.0,234.0,208.0,276.0,252.0,0.1,32.0,0.0445398372142859,0.0,0.0,ar-SA,True,False,False,False,False,False,False
5.489758935428694,5.091284194489123,7.672495559257979,59.0,142.0,218.0,294.0,143.0,71.0,180.0,233.0,330.0,411.0,264.0,244.0,261.0,241.0,0.1,32.0,0.0295265789804252,0.0,0.0,nb-NO,True,False,False,False,False,False,False
5.387047948547567,7.015873687656321,7.334561710532081,60.0,156.0,237.0,272.0,164.0,46.0,170.0,246.0,341.0,392.0,275.0,234.0,256.0,248.0,0.1,32.0,0.0286506587765012,8.881784197001252e-16,0.0,cy-GB,True,False,False,False,False,False,False
5.386793862463943,34.12323757700844,15.442256211667772,62.0,133.0,242.0,291.0,133.0,50.0,164.0,227.0,332.0,413.0,272.0,269.0,263.0,228.0,0.1,32.0,0.0440784456509862,0.0,0.0,fa-IR,True,False,False,False,False,False,False
5.488129123466424,4.683377415835665,4.331661775044282,67.0,159.0,223.0,298.0,126.0,66.0,184.0,227.0,307.0,351.0,260.0,245.0,298.0,263.0,0.1,32.0,0.0417556145841038,0.0,0.0,fi-FI,True,False,False,False,False,False,False
5.360633667860356,14.509556418925715,14.82895155728492,74.0,143.0,217.0,283.0,138.0,56.0,161.0,193.0,405.0,396.0,251.0,202.0,270.0,261.0,0.1,32.0,0.0461306528307513,0.0,0.0,ja-JP,True,False,False,False,False,False,False
5.34070923030665,8.297563476117794,14.63245775805276,68.0,136.0,231.0,270.0,153.0,68.0,163.0,226.0,337.0,385.0,249.0,238.0,254.0,281.0,0.1,32.0,0.0390862153965073,0.0,0.0,az-AZ,True,False,False,False,False,False,False
5.53570543096032,3.9530066446789727,4.378622706043563,49.0,148.0,252.0,280.0,136.0,62.0,172.0,214.0,307.0,390.0,271.0,264.0,261.0,268.0,0.1,32.0,0.0438287951384171,0.0,0.0,nl-NL,True,False,False,False,False,False,False
5.303459416454097,24.406922942974013,35.91137771096935,64.0,155.0,241.0,291.0,143.0,57.0,189.0,227.0,355.0,395.0,223.0,225.0,228.0,274.0,0.1,32.0,0.0272142339800906,0.0,0.0,am-ET,True,False,False,False,False,False,False
